"","Mov10_kd_2","Mov10_kd_3","Mov10_oe_1","Mov10_oe_2","Mov10_oe_3","Irrel_kd_1","Irrel_kd_2","Irrel_kd_3"
"OR1D5",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR1E1",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR1E2",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR1F1",8.4953329510934,8.46763116467624,8.61992759920078,8.55688417379878,8.5262312981672,8.52254387483812,8.52849147195831,8.59185503555628
"OR1F2P",8.40931495499487,8.39815127859716,8.35313480169255,8.41236674406694,8.45376632177695,8.35572435679627,8.361892058787,8.27845326854795
"OR1G1",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR1I1",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR1J1",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR1J2",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR1J4",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR1K1",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR1L1",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR1L3",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR1L4",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR1L6",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR1L8",8.37100230978434,8.27845326854795,8.3840571201032,8.35578674948867,8.37971180913155,8.27845326854795,8.361892058787,8.27845326854795
"OR1M1",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR1N1",8.27845326854795,8.27845326854795,8.35313480169255,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR1N2",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR1Q1",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR1S1",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR1S2",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2A1",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2A12",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2A14",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2A2",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2A20P",8.27845326854795,8.27845326854795,8.35313480169255,8.27845326854795,8.27845326854795,8.35572435679627,8.27845326854795,8.27845326854795
"OR2A25",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2A4",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2A42",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2A5",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2A7",8.37100230978434,8.36310467772644,8.35313480169255,8.35578674948867,8.37971180913155,8.41225875419899,8.361892058787,8.37311638452787
"OR2A9P",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2AE1",8.34390093280334,8.36310467772644,8.27845326854795,8.27845326854795,8.37971180913155,8.35572435679627,8.27845326854795,8.37311638452787
"OR2AG1",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2AG2",8.47466184837669,8.39815127859716,8.3840571201032,8.35578674948867,8.37971180913155,8.38771803560254,8.42293325213942,8.44235585074201
"OR2AK2",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.361892058787,8.27845326854795
"OR2AT4",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2B11",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2B2",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2B3",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2B6",8.85272216080265,8.79754975901526,8.79318540066169,8.85342064595911,8.85638662438497,8.63171302948747,8.65062208019359,8.72080745121055
"OR2C1",8.40931495499487,8.27845326854795,8.35313480169255,8.35578674948867,8.37971180913155,8.27845326854795,8.27845326854795,8.41230313717093
"OR2C3",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2D2",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2D3",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2F1",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2F2",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2G2",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2G3",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2G6",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2H1",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.35572435679627,8.27845326854795,8.27845326854795
"OR2H2",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2J2",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2J3",8.34390093280334,8.39815127859716,8.27845326854795,8.27845326854795,8.27845326854795,8.35572435679627,8.361892058787,8.27845326854795
"OR2K2",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.361892058787,8.27845326854795
"OR2L13",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2L1P",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2L2",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2L3",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2L8",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2M1P",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2M2",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2M3",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2M4",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2M5",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2M7",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2S2",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2T1",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2T10",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2T11",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2T12",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2T2",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2T27",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2T29",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2T3",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2T33",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.361892058787,8.41230313717093
"OR2T34",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2T35",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2T4",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2T5",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2T6",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2T8",8.27845326854795,8.36310467772644,8.35313480169255,8.35578674948867,8.27845326854795,8.35572435679627,8.27845326854795,8.41230313717093
"OR2V2",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2W1",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2W3",8.53162773080456,8.53211705211393,8.58582582269448,8.53463341354859,8.56444595291442,8.63171302948747,8.59008991649621,8.57732331742138
"OR2W5",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2Y1",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR2Z1",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR3A1",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR3A2",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR3A3",8.37100230978434,8.39815127859716,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR3A4P",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR4A15",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR4A16",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR4A47",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR4A5",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR4B1",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR4C11",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR4C12",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR4C13",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR4C15",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR4C16",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR4C3",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR4C45",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR4C46",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR4C6",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR4D1",8.42474855575465,8.39815127859716,8.42776636339124,8.41236674406694,8.42162510728935,8.27845326854795,8.27845326854795,8.27845326854795
"OR4D10",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR4D11",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR4D2",8.34390093280334,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.35572435679627,8.27845326854795,8.27845326854795
"OR4D5",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR4D6",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR4D9",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR4E2",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"OR4F15",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
